alpha	beta	alpha=beta	LRT	p-value	Total branch length
0.0	0.0	0.0	0.0	1.0	0
0.9476954416899719	0.0	0.6468885619299852	0.7070702163238352	0.4004181482151749	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.345254520551476	0.0	0.7998247557076383	0.995505043012475	0.3184006058912081	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.731553240998646	0.0	0.9356741061450006	1.165089481836665	0.2804125220118048	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.581754397086201	0.0	0.9849976121910814	0.8475719352781184	0.3572401342203777	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.6146471474238882	0.0	0.5205621733818326	0.3232562545561386	0.5696572953234236	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8397023153679714	0.0	0.6206960494926006	0.57610363454104	0.4478436373665217	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9402373845851179	0.0	0.650702322439967	0.7072851483840878	0.400346552783208	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8188685845496931	0.0	0.6150603780294432	0.5607124810079007	0.4539733155750566	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.487536515723201	0.0	0.8922675243411635	0.9510471502796349	0.3294528974458054	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.470496148392148	0.0	0.8534036985808489	1.027178698234852	0.3108222327157145	0
0.0	0.0	0.0	0.0	1.0	0
2.262344938905474	0.0	1.593172686308258	1.313330720312837	0.251792494721954	0
4.245815985696863	0.0	2.475177035176199	2.775401041792758	0.09572267786151212	0
0.0	0.0	0.0	0.0	1.0	0
1.726213673659115	0.0	0.896522186533441	1.249020145597632	0.2637397067612728	0
1.731553240998646	0.0	0.9300939828425947	1.17775724518601	0.2778130492701152	0
1.645624859848026	0.0	0.9589279894960039	1.030727474145241	0.3099878662122145	0
4.121402395856501	0.0	1.987445240351408	2.553680200269136	0.1100376711286578	0
1.472289429182731	0.0	0.8948739988051242	0.945048992165253	0.3309827438233803	0
0.776158765517932	0.0	0.5861689405684322	0.5466787748381741	0.4596779293755345	0
0.0	0.0	0.0	0.0	1.0	0
4.495890341713687	0.0	2.000768543208086	2.835926696380813	0.09217761226478005	0
2.194294980841021	0.0	1.516436552351554	1.421614033198754	0.2331379238117358	0
0.8670572952673868	0.0	0.6393548912642213	0.5950797727104895	0.4404614975691133	0
0.0	0.0	0.0	0.0	1.0	0
0.8983125842796822	0.0	0.6686164472537216	0.5728086346879735	0.449144993404636	0
2.175347565964587	0.0	1.003223742110765	1.488844633348709	0.2223958081151785	0
2.562774531809298	0.0	1.624244254937223	1.868555797860903	0.1716405775204979	0
0.0	0.0	0.0	0.0	1.0	0
3.19958924756819	0.0	2.080484020666574	2.179908769562196	0.1398227499743537	0
0.884795801109077	0.0	0.6496155353533384	0.5983814469985589	0.4391962446148598	0
0.0	0.0	0.0	0.0	1.0	0
2.044982771052992	0.0	1.657584386520366	1.171610561425595	0.2790705605566093	0
1.839091112569684	0.0	0.9356003948178372	1.30948059188168	0.2524887186139169	0
2.558219990289172	0.0	1.898069428476121	1.584121167755015	0.208168069909766	0
0.0	0.0	0.0	0.0	1.0	0
6.403237852611123	0.0	3.746169435521415	4.188360796377225	0.04070243501725401	0
3.323366698081025	0.0	2.116196333506907	2.458443177901675	0.1168945897754541	0
0.0	0.0	0.0	0.0	1.0	0
2.701931526680927	0.0	1.869891101739501	2.00197510830349	0.1570943882757806	0
1.345254520551476	0.0	0.7998247557076383	0.995505043012475	0.3184006058912081	0
0.0	0.0	0.0	0.0	1.0	0
3.313746622824886	0.0	2.218064813599235	2.163912025782761	0.1412845881922355	0
2.935164427589206	0.0	1.596203775490178	2.147076568461795	0.142841647680033	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
2.014325685484124	7.138557171689524	2.997342485865689	0.9008556901181848	0.3425523728297305	0
0.0	0.0	0.0	0.0	1.0	0
1.645624859848026	0.0	0.9589279894960039	1.030727474145241	0.3099878662122145	0
1.864979365111443	0.0	1.289735208639721	1.39787396434166	0.237079862895713	0
4.419032301965835	0.0	2.372779867980773	2.733347375008471	0.09827311531419747	0
0.0	0.0	0.0	0.0	1.0	0
4.473100880331497	0.0	2.722398556595031	2.367818708875944	0.1238600122323745	0
4.033397919164149	0.0	2.081429805855413	2.308238311065335	0.1286898298723914	0
3.255049143357944	0.0	1.445369557936728	2.243413697762236	0.1341844524263432	0
0.6416766550112368	0.0	0.6279034088390664	0.03182102186632818	0.8584210388493234	0
0.0	0.0	0.0	-1.384252410829845e-05	1.0	0
1.307065762395359	0.0	0.001384568200058023	0.4183635055719819	0.5177547547159708	0
2.330951265951616	0.0	1.796472160733477	1.110534767392245	0.2919657315816706	0
150.0701970823672	0.0	0.0	1.48708631332758	0.2226690857023803	0
4.824014929658068	0.0	2.506795023768285	2.608117904992014	0.106317875433128	0
0.0	0.0	0.0	0.0	1.0	0
3.626829013006624	0.0	1.588266389120671	1.411592918336012	0.2347921397195425	0
3.230615194576439	0.0	2.330954134838075	1.604544611084918	0.2052603603723246	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.827321445801999e-05	1.0	0
0.7992276518272509	0.0	0.5984817538222379	0.5440841203570468	0.4607450457677561	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.818875316889295	0.0	0.622121280613499	0.52749576358719	0.4676615994092996	0
0.8070989928322886	0.0	0.5983976805298289	0.5536903883489508	0.4568137118453998	0
0.0	0.0	0.0	0.0	1.0	0
2.257020685884943	0.0	1.536853852634778	1.480950308726495	0.2236258969296164	0
3.079724445952227	0.0	1.97422855221725	2.193143410881031	0.1386261504766759	0
0.0	0.0	0.0	0.0	1.0	0
1.731553240998646	0.0	0.9300939828425947	1.17775724518601	0.2778130492701152	0
0.0	0.0	0.0	-5.979284182444644e-06	1.0	0
0.6809450041238251	0.0	0.5464716598848887	0.4215609587242817	0.5161591821833744	0
6.274134008248238	0.0	3.586460926610468	3.038249542223515	0.08132356667332974	0
2.864800378113133	0.0	1.174506725721897	1.47781445698603	0.2241167841533062	0
3.60797293192798	0.0	2.286218995899119	2.163091256563909	0.1413600546746999	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
5.507035974887417	0.0	3.03511534709821	3.156575005844278	0.07562168384198042	0
0.0	0.0	0.0	0.0	1.0	0
4.086445231692687	0.0	2.380733413620501	2.373419899657616	0.1234164174604502	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.731553240998646	0.0	0.9300939828425947	1.17775724518601	0.2778130492701152	0
0.7777042070873695	2.617477929136363	1.226217999057615	0.6535944024328835	0.4188305107930435	0
1.726213673659115	0.0	0.896522186533441	1.249020145597632	0.2637397067612728	0
0.0	0.0	0.0	0.0	1.0	0
3.743690716738295	0.0	1.861336387833361	1.973204706006289	0.1601081110561008	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.146678168950643e-05	1.0	0
2.658401310931534	0.0	0.961573483299499	1.759761060037794	0.1846543217148909	0
0.0	0.0	0.0	0.0	1.0	0
1.398478910948296	0.0	0.9396299455114586	0.9201099958437844	0.3374460926624285	0
2.648851654643655	0.0	1.791318402653711	1.712906117720781	0.1906087503872345	0
1.705518733976652	0.0	1.261941718735557	1.149437314056694	0.2836669705173156	0
2.378487356956031	0.0	1.507057953105422	1.47845795271947	0.2240159458990078	0
1.409237656962474	0.0	0.9673515262921866	0.9270101246100282	0.3356410494224881	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9702026210767111	0.0	0.68068080397183	0.6539649871551134	0.4186986500821508	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
3.986179727965152	0.0	1.7539008183582	2.898160637599737	0.08868069196375361	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
7.143623326703808	0.0	3.334080292795308	4.054629983095559	0.04405037174749327	0
0.0	0.0	0.0	0.0	1.0	0
6.295035526995018	0.0	3.388489641057472	3.483692515082431	0.06197630202526094	0
0.9475300001237432	0.0	0.6798978959323141	0.6309242033612925	0.4270165126537432	0
1.473279267297284	0.0	0.9588494712371932	0.8129366722923752	0.3672534446329074	0
5.112469468875434	0.0	3.314170194186524	2.675008814395675	0.1019347618468293	0
0.0	0.0	0.0	0.0	1.0	0
2.140850360368497	0.0	1.466009460026432	1.267613179611082	0.2602149238267025	0
1.641751107016233	0.0	0.9922203829992401	0.9646372280556061	0.3260212904024282	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
7.813014505128852	0.0	3.382918297159004	3.342586948216585	0.06750839355492821	0
16.87954436906336	0.0	3.443985085069647	7.10787647365229	0.007674597099073033	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
3.080245548022954	0.0	2.087420082581088	1.916769306240809	0.1662132479914054	0
0.0	0.0	0.0	0.0	1.0	0
9.873596118979366	0.0	3.962648950699028	4.64333353719973	0.03117439120876253	0
4.786036022862599	0.0	2.106891408613827	2.765339853638991	0.09632622762222509	0
2.623922169393247	0.0	2.193389638911628	0.3158450905462544	0.5741153580968152	0
3.253748682853225	0.0	2.167955971951594	2.036862367047597	0.1535260376294015	0
0.0	0.0	0.0	0.0	1.0	0
3.359151452489383	0.0	1.916745995005679	2.01736254852052	0.1555090458293037	0
0.8137094750057781	0.0	0.6123149256906747	0.5656645786750438	0.4519868589549016	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8897693789634831	0.0	0.6191114219242272	0.6912077641172445	0.4057538790046751	0
2.34454969327941	0.0	1.495856826107983	1.441336780959332	0.2299231427571109	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
2.008994748282694	0.0	1.394077312849822	1.350874160711598	0.2451253530515429	0
0.8147860050077241	0.0	0.6082442849880028	0.5784407499639457	0.4469241470131353	0
0.0	0.0	0.0	0.0	1.0	0
4.097193777346202	0.0	1.09315144944528	2.234967709972018	0.1349194428735817	0
3.08929306405267	0.0	1.211511240954241	1.551052660762299	0.2129801069719901	0
3.449158156154854	0.0	1.689453928653961	2.264067251486779	0.1324059102908803	0
0.0	0.0	0.0	0.0	1.0	0
2.491860078718164	2.619286178016471	2.531284788610022	0.001212635008805307	0.9722209527684466	0
0.0	0.0	0.0	-3.686523941937025e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
2.739427714631423	0.0	1.069978695258312	1.55053299945622	0.213056773037173	0
0.0	0.0	0.0	-1.223005580186509e-05	1.0	0
1.705569944937986	0.0	1.248061166297106	1.171183997121343	0.2791580945591097	0
1.250150788365914	0.0	0.8082620718769101	0.8078889769588109	0.3687451122604712	0
0.0	0.0	0.0	0.0	1.0	0
2.761961791288801	0.0	1.965234870732682	1.762641682716954	0.1842953567760792	0
3.73173901132433	2.235805271337747	3.105997617182935	0.187241528262831	0.665222454938291	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
2.448342023318202	0.0	1.696882296266141	1.323143797951499	0.2500286157845705	0
0.0	0.0	0.0	-2.069608727595096e-05	1.0	0
1.741611468061803	0.0	1.263930622847572	1.20298965936292	0.2727249595450697	0
3.430754444453101	0.0	2.187728335629579	1.981659454110222	0.1592156959167546	0
1.171439140088392	0.0	0.8639020852835471	0.691580219219162	0.4056274091843527	0
2.024957564214356	0.0	1.324573303699679	1.315932560540784	0.2513233356198502	0
4.403510488484554	2.648648005692544	3.685549506724887	0.1773265792137906	0.6736808744974306	0
0.9799788227777255	0.0	0.6920475730054524	0.6482866529053375	0.4207259126949938	0
1.721787221409234	0.0	0.9688733987071615	1.027159365756958	0.3108267860518096	0
1.955255876785103	0.0	1.383186865397582	1.295998950736202	0.2549453567180202	0
0.9851424106482483	3.366774968127347	1.595903028671541	0.6583645117542645	0.4171379265880341	0
0.803715162447649	0.0	0.5941372411589675	0.5653505134097294	0.4521124366113102	0
4.345991028115952	0.0	2.602966254295897	2.565473229887608	0.1092198698844868	0
0.0	0.0	0.0	0.0	1.0	0
2.087776602082965	0.0	1.440036403458053	1.347799648129342	0.2456631539605477	0
0.0	0.0	0.0	-4.085061711123217e-06	1.0	0
0.0	0.0	0.0	-5.443022551787635e-06	1.0	0
2.930911142801496	0.0	2.13451084057407	0.5619489510158306	0.4534760448074275	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.098068474547631e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.47969335735354e-05	1.0	0
0.0	0.0	0.0	-1.035884043432134e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
4.954043678953632	0.0	2.765501370667969	2.868351969437072	0.09033733187691195	0
2.370591557403538	0.0	1.488177683728656	1.461664009036124	0.2266655450748321	0
0.0	0.0	0.0	-9.399128636289333e-06	1.0	0
5.695926919773238	0.0	2.862921301703479	3.10661950940089	0.07797464437203916	0
0.0	0.0	0.0	0.0	1.0	0
0.7922459855010825	0.0	0.5925575435870407	0.5628987916455372	0.4530946276710811	0
0.8970495739315617	0.0	0.6456609534430305	0.6157092280175966	0.4326462472514875	0
1.911749466804785	0.0	1.33887400177984	1.246761511559171	0.264171913657641	0
10.52904528759766	0.0	4.658678508625486	1.390201660338123	0.2383710470460776	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-4.255845605172226e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8605366648544094	0.0	0.6344653437453888	0.5829164873294914	0.445171416320572	0
0.0	2.497123932236092	0.002544809590122588	2.169052995408286	0.140812924858149	0
2.040840492750737	0.0	1.472385365967403	1.197406782175307	0.273840595720549	0
1.607995264904995	0.0	1.205364264545457	1.064111110051389	0.3022794054788869	0
0.0	0.0	0.0	-1.13064112916561e-05	1.0	0
0.7599835248853575	0.0	0.5997604608937346	0.4520399693260586	0.5013677941379044	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
2.234101869252882	0.0	1.44627123057253	1.444665807715729	0.2293858011952928	0
4.586588551331432	0.0	1.963674577084782	2.242516816337574	0.1342622883554568	0
2.353822886666899	0.0	1.530316631770434	1.522941253948712	0.217174935960126	0
0.0	0.0	0.0	-1.233951252643806e-05	1.0	0
0.6572442893419481	0.0	0.5347249564443316	0.3971511112506292	0.5285642213710046	0
0.7769446107292051	0.0	0.584830239500208	0.5381218622977215	0.4632121315420277	0
0.0	0.0	0.0	-1.2652053932527e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
3.291787181677232	0.0	1.280626904209318	1.490756347318753	0.2220991454335072	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.641751107016233	0.0	0.9922203829992401	0.9646372280556061	0.3260212904024282	0
0.0	0.0	0.0	0.0	1.0	0
2.853308732745503	1.953799846612563	2.282941294680757	0.05613112444376611	0.8127187916219848	0
2.099311898425807	0.0	1.495171477484016	1.201030744889323	0.2731157629575138	0
0.0	0.0	0.0	0.0	1.0	0
0.9629958027940885	0.0	0.6944177657755806	0.6267666681779573	0.4285438075874589	0
4.976675936293499	0.0	3.153947012741047	3.009711670621659	0.0827670122999059	0
3.184560986956903	0.0	2.167576712859817	1.970328258683541	0.1604130235385279	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.729448389206888	0.0	1.270555989469558	1.193052375837766	0.2747147195447511	0
0.0	0.0	0.0	-6.075395120319627e-06	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.92773556087017	0.0	1.307672244617923	1.278604689764261	0.2581586309438328	0
2.408204318751011	0.0	1.59402339716179	1.516182285221337	0.2181981427772149	0
0.0	0.0	0.0	0.0	1.0	0
2.022837809474678	0.0	1.399529356033226	1.358410182784002	0.2438132009571853	0
0.0	0.0	0.0	-1.09020608931587e-05	1.0	0
1.362591158169117	0.0	0.8494562348481001	0.8613309137931218	0.3533665127429257	0
3.844492390484659	2.095727385286782	3.295068042166986	0.191827938801076	0.6613995747226453	0
1.784904297528712	0.0	1.300021428938365	1.207010849403897	0.271924924594919	0
2.048356264695086	0.0	1.37619679185486	1.343310097117204	0.2464510685086141	0
4.121402395856501	0.0	1.975502885088254	2.578384490645348	0.1083321750988093	0
0.6794475408024607	0.0	0.5460932360641272	0.4071406002305302	0.5234244032916353	0
2.922137722091156	0.0	2.314989596580448	1.642660164567996	0.1999608734436603	0
0.8859925668345283	0.0	0.6449308653322584	0.6198611957198885	0.4310988712130307	0
0.4221796954639757	0.0	0.0	0.05936820103703866	0.8074973253193211	0
4.065396627364287	0.0	1.945624461970116	2.577389905272341	0.1084002738419225	0
6.342334766222382	0.0	3.112221012679568	3.318776468418502	0.06849278561397265	0
0.887576917345988	2.879866446279033	1.373706337705713	0.6167650637669695	0.4322519548961248	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-5.081461605271897e-06	1.0	0
1.038747671293159	0.0	0.7535830115175	0.6221077360669547	0.4302651149083957	0
19.64012101064609	6.190980073452988	7.096617574200225	0.2492868388595539	0.6175776843606664	0
0.0	0.0	0.0	0.0	1.0	0
3.024627369002328	0.0	2.088647267139213	1.97387002095293	0.1600376796300695	0
1.705518733976652	0.0	1.259196189520265	1.161567457899118	0.2811407005928419	0
0.0	0.0	0.0	0.0	1.0	0
2.71548865851687	0.0	0.9558339652508163	1.758710569105634	0.1847854291004125	0
3.304348849138328	2.657965632170151	3.095243485664707	0.03179820258977628	0.8584712760449147	0
3.625191436305485	0.0	2.377935004024966	2.283791259164587	0.1307319559063276	0
1.356778594855815	0.0	1.090024728846105	0.8079626487563836	0.3687232806019587	0
3.564200496628343	0.0	1.925304356804837	2.203916070359096	0.1376606255584125	0
0.7922459855010825	0.0	0.5925575435870407	0.5628987916455372	0.4530946276710811	0
1.807618410016437	0.0	1.351298863142327	1.091916647082225	0.2960469317811392	0
0.0	0.0	0.0	0.0	1.0	0
2.95579757203369	0.0	1.666219952110845	2.098443447458738	0.1474491778154983	0
2.006777287767466	0.0	1.43235946316436	1.24332410426749	0.2648313783521994	0
2.596612609853207	0.0	1.770374915032242	1.694536591487562	0.1930040246208601	0
0.0	0.0	0.0	0.0	1.0	0
3.610150633234331	0.0	2.309905790644943	2.287305549439022	0.130436187288705	0
0.0	0.0	0.0	0.0	1.0	0
1.982958536650408	2.679304088180249	2.186164725496179	0.05441827425343249	0.8155461250638204	0
2.383163646795986	0.0	1.487657840577683	1.506885895434632	0.2196148867762868	0
2.066388215151776	0.0	1.429463112299984	1.374006662465476	0.2411246748324581	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8813031988593513	0.0	0.6418783419402839	0.617202876195897	0.4320886177904527	0
0.7811087710379656	0.0	0.5902135361726368	0.542559114517136	0.4613740773430374	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9126748349424949	0.0	0.6598622850985928	0.6366765088215587	0.4249168500768461	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9126748349424949	0.0	0.6598622850985928	0.6366765088215587	0.4249168500768461	0
0.0	0.0	0.0	0.0	1.0	0
0.8160540856133385	2.969034946539004	1.292541790735848	0.7498519979534777	0.3865230931881855	0
0.8706255717747104	0.0	0.6231320104544664	0.6585642731616943	0.417067266888964	0
0.9236099535512913	0.0	0.6647549816866486	0.6322315133564516	0.4265379598111604	0
0.0	0.0	0.0	0.0	1.0	0
0.0	1.77034513052277	0.9264098612747965	1.323063165565731	0.2500430473817841	0
1.192074200893273	0.0	0.8159732706563146	0.7952160638924823	0.372527547867298	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.7624587845599796	0.0	0.586484420362137	0.4935112394518235	0.4823651878936649	0
2.014541733088689	0.0	1.410502008526443	1.333208052839865	0.2482353028502677	0
1.731553240998646	0.0	0.9391416950859737	1.158067126215274	0.2818667624543624	0
6.708823316119129	0.0	2.263431049717781	3.701649146261278	0.05435871579668539	0
2.001667660186053	0.0	1.38280903033067	1.34368049143924	0.2463859476650475	0
0.0	0.0	0.0	-1.480426091404752e-05	1.0	0
0.8637138569968459	0.0	0.6344194610935597	0.589430197771744	0.4426395423664896	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
4.618654842326448	0.0	2.26294665658566	2.974442835689196	0.08458924884232244	0
1.909572378348723	0.0	1.340673635615868	1.293947236493569	0.2553217976281204	0
0.9126748349424949	0.0	0.6646797753781567	0.6228086742985006	0.4300054760679164	0
1.939239347346578	0.0	1.358327467697898	1.310986322227105	0.2522161540517194	0
1.993176642790813	0.0	1.387049712725576	1.309591384628948	0.2524686507775246	0
0.0	0.0	0.0	0.0	1.0	0
1.730289509148173	0.0	1.06095910559266	0.9207285177107085	0.3372837600472448	0
4.540050532970607	0.0	1.958286413282252	2.62915800364048	0.1049173386806553	0
0.0	0.0	0.0	0.0	1.0	0
3.607990362347408	0.0	2.321593875116076	2.30250050202536	0.1291659117495134	0
0.7811087710379656	0.0	0.587364809060551	0.540984980771217	0.4620248049917511	0
0.0	0.0	0.0	-1.937875018853674e-05	1.0	0
1.345254520551476	0.0	0.7998247557076383	0.995505043012475	0.3184006058912081	0
2.405625210461263	0.0	1.874579009597503	1.344668428222349	0.2462123564893122	0
0.8910295038974122	0.0	0.6432532217144331	0.6199137876312761	0.4310793248605633	0
0.0	0.0	0.0	0.0	1.0	0
0.726251287952036	0.0	0.575310086132608	0.4577537515942272	0.4986756356513026	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.7922459855010825	0.0	0.5925575435870407	0.5628987916455372	0.4530946276710811	0
4.221154993568534	0.0	2.747556402640841	2.125158103032227	0.1448978285278926	0
0.0	0.0	0.0	0.0	1.0	0
1.705518733976652	0.0	1.25078931821111	1.188214347792197	0.2756900396615889	0
0.0	1.838577669125444	1.758786161114121	0.0836354051506607	0.7724299655450957	0
4.122355090698147	0.0	2.496196847852848	2.445776004921832	0.1178415956581312	0
2.008994748282694	0.0	1.394077312849822	1.350874160711598	0.2451253530515429	0
0.0	0.0	0.0	0.0	1.0	0
0.7992276518272509	0.0	0.596563667573565	0.549886872575506	0.4583639216610133	0
4.883404185502647	0.0	3.065624905863299	3.020048461948477	0.0822410085138996	0
0.7992276518272509	0.0	0.5965423936205775	0.5504413004005073	0.4581374351341401	0
0.726251287952036	0.0	0.575310086132608	0.4577537515942272	0.4986756356513026	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.940432210523785	0.0	1.381302928983428	1.291284702405168	0.2558113313703488	0
0.0	0.0	0.0	0.0	1.0	0
4.121402395856501	0.0	1.987445240351408	2.553680200269136	0.1100376711286578	0
1.966630882780837	0.0	1.411638255155146	1.194305421761857	0.274462818916821	0
1.933675600448518	0.0	1.353486921278361	1.30759187906866	0.2528311220793635	0
4.121402395856501	0.0	1.975502885088254	2.578384490645348	0.1083321750988093	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.778709314892451	0.0	1.307273510993546	1.155920206021548	0.2823132636202536	0
